tweet_id,score,value
1059951507347566600,0.6057,positive
1058757181334536197,0.5564,positive
1059828385399091200,0.7222,positive
1059832812638031874,0.6141,positive
1059939479509721088,0.4545,neutral
1059604114756255745,0.6844,positive
1059888645589614592,0.3527,negative
1059813327206055936,0.6189,positive
1059944458375102465,0.2975,negative
1059916693143732224,0.0000,negative
1059822406628454401,0.3263,negative
1057086436632133632,0.4147,negative
1059609945660973056,0.2295,negative
1059779837966082048,0.2809,negative
1059794144317657088,0.4205,negative
1059643512684187648,0.4518,neutral
1059860140583739393,0.3031,negative
1059824132907511808,0.5000,neutral
1059822754000785408,0.6418,positive
1057621796437049344,0.6262,positive
1059082275105792000,0.5196,neutral
1059769442442326016,0.4258,negative
1059815646727471105,0.2680,negative
1059876396544204800,0.4376,negative
1059845059582091265,0.5145,neutral
1059802180054646784,0.3511,negative
1059187809699926017,0.2981,negative
1057794415215947780,0.5773,positive
1059860704843448326,0.3288,negative
1059787352997068801,0.1323,negative
1057890040968286210,0.5717,positive
1059823081764651009,0.8470,positive
1056883176956747776,0.5788,positive
1059934416598941698,0.4052,negative
1057055218859417602,0.1875,negative
1059857772211249152,0.7746,positive
1059810217205137408,0.1667,negative
1059777233970176001,0.8378,positive
1059840193983852545,0.1946,negative
1059792630656221184,0.6255,positive
1057892167748861952,0.7857,positive
1059771767332450304,0.7594,positive
1059816012613406721,0.8881,positive
1059832780958380032,0.6448,positive
1059918566789709824,0.6917,positive
1059855904206712832,0.5000,neutral
1059814414122127363,0.6923,positive
1058888917024497665,0.1552,negative
1057808823577182208,0.4847,neutral
1059840557718126592,0.0222,negative
1059807866817789952,0.5246,neutral
1059254538736230400,0.6453,positive
1059787243202719746,0.4386,negative
1059566241550090241,0.6486,positive
1059821872441888769,0.5781,positive
1059827921324556288,0.5140,neutral
1058060014403969024,0.6636,positive
1057441833893195777,0.7387,positive
1058310173087973376,0.8015,positive
1059834560437985280,0.0983,negative
1059918669327843329,0.4329,negative
1059805990751797249,0.3021,negative
1059957988079718400,0.5099,neutral
1059785389433597952,0.4480,negative
1057649827897589762,0.6057,positive
1059788983696269312,0.5574,positive
1059061628677820416,0.7703,positive
1059578738088796168,0.4679,neutral
1056938710795673600,0.6466,positive
1059905826247376897,0.1784,negative
1059513024481034240,0.4465,negative
1057573102446612480,0.7227,positive
1059818402196393984,0.9771,positive
1058693053127577602,0.4423,negative
1059859380894613506,0.6360,positive
1059260685597765633,0.6740,positive
1059830817394954240,0.4211,negative
1056707216445767680,0.7227,positive
1059892116900536320,0.2157,negative
1059929484693065728,0.4871,neutral
1059778882654625793,0.7273,positive
1059789324617744385,0.5781,positive
1059899543087693824,0.2269,negative
1059800310707822593,0.6750,positive
1059762398519672832,0.7564,positive
1058125531248517121,0.6082,positive
1059608752184311808,0.1771,negative
1059816545201860609,0.2237,negative
1059883916071444480,0.7500,positive
1059762418920890368,0.4187,negative
1058599722728996864,0.7227,positive
1059831986448203776,0.3645,negative
1059934792958001158,0.1927,negative
1059850397299458050,0.5246,neutral
1059794619460997120,0.2459,negative
1059638211469889536,0.6846,positive
1059916652081491970,0.5121,neutral
1059897414696472576,0.3202,negative
1059904285465550848,0.2275,negative
1059929875547648001,0.5794,positive
1059858135672856577,0.6478,positive
1057649943874289669,0.6057,positive
1059934277553586177,0.6896,positive
1059786419391135744,0.9737,positive
1059858433082572800,0.4351,negative
1059819122391957504,0.6495,positive
1059925228208435201,0.3806,negative
1059092095640764416,0.5000,neutral
1058136158419468295,0.6096,positive
1059837559860355073,0.6923,positive
1059807603465900034,0.6360,positive
1059795529960435712,0.4547,neutral
1059282889941151744,0.4882,neutral
1059837300295847936,0.7633,positive
1059898874691813376,0.4926,neutral
1059864238456496128,0.7611,positive
1059786764334829569,0.4798,neutral
1059807669232525317,0.0285,negative
1059859874031562753,0.1853,negative
1058783454614183938,0.7799,positive
1059941544264900608,0.7245,positive
1059906058720854021,0.9298,positive
1059521773727821829,0.7000,positive
1059633114484559872,0.3069,negative
1059788170101964800,0.4929,neutral
1059778574494982144,0.6947,positive
1059918205509124098,0.5056,neutral
1057823747800031233,0.4465,negative
1059928117861629952,0.6714,positive
1059859394333196289,0.2925,negative
1058615032454545408,0.5773,positive
1059912737281765378,0.4948,neutral
1059878376196980737,0.3751,negative
1059823132209487874,0.6906,positive
1059824246736719872,0.5214,neutral
1059831688199630850,0.1456,negative
1059816013410328576,0.4626,neutral
1059811341370826752,0.7042,positive
1057730229802881024,0.6337,positive
1057254417240600577,0.0000,negative
1059833085108338689,0.5925,positive
1059847929899282432,0.4789,neutral
1059581601171062785,0.9000,positive
1059891937879248896,0.1787,negative
1059821561887318016,0.3538,negative
1059813594584489984,0.6889,positive
1059854549148667904,0.4462,negative
1059773210688921600,0.4679,neutral
1059779796115357696,0.4797,neutral
1059813085098270720,0.5610,positive
1059794669096353792,0.8333,positive
1059627562522021893,0.6272,positive
1059854321255399424,0.2956,negative
1059940082390614016,0.6876,positive
1059796581132709888,0.3993,negative
1059930741784625153,0.4657,neutral
1059802370660548608,0.6031,positive
1059789482197692416,0.6436,positive
1059836474596691970,0.4321,negative
1059928561316962304,0.3113,negative
1059812016473468929,0.5524,positive
1059630616466075648,0.5720,positive
1059774657002397696,0.4910,neutral
1059778497718247425,0.7381,positive
1058811184911187968,0.7703,positive
1059932179772461056,0.8045,positive
1059915697818664961,0.4138,negative
1059958572480643074,0.2170,negative
1057452156662546432,0.7857,positive
1059940730922328065,1.0000,positive
1059945698781810689,0.4926,neutral
1059587799517724672,0.5675,positive
1059952581626212352,0.5146,neutral
1059923466219147266,0.5254,neutral
1059774203082223616,0.8137,positive
1059833598621159424,0.6192,positive
1059810773902524416,0.5493,neutral
1059952638266089472,0.5183,neutral
1059920466767499266,0.7632,positive
1059916620146008065,0.5276,neutral
1057167308844601344,0.8704,positive
1058116488308109312,0.5717,positive
1059945783871660033,0.2507,negative
1059858110968463361,0.5814,positive
1059850686693851137,0.5358,neutral
1057411881487532033,0.4171,negative
1059934287762522119,0.5000,neutral
1057423437994582018,0.5574,positive
1059821857703124995,0.7135,positive
1059768259476635648,0.4952,neutral
1059791071042002944,0.6303,positive
1059854568211824640,0.5833,positive
1057011107292987395,0.4841,neutral
1059804578781298688,0.0564,negative
1059930201981890560,0.4657,neutral
1059816118896988162,0.4985,neutral
1059903245282430981,0.6930,positive
1059805135759724544,0.6784,positive
1059814184588886021,0.9347,positive
1059779841204084736,0.5166,neutral
1058320892604899328,0.5293,neutral
1059951384412467200,0.5539,positive
1058034956834869248,0.6827,positive
1057424204910473222,0.6917,positive
1059771076115423232,0.8409,positive
1059218877668868097,0.7893,positive
1058141855873929217,0.2959,negative
1056938743020617729,0.6132,positive
1057678712450306049,0.5717,positive
1058191907334053891,0.6060,positive
1057167424796135424,0.7500,positive
1059784299044581377,0.3359,negative
1058313891669860352,0.4443,negative
1059911315681107971,0.7083,positive
1059738435139776512,0.2674,negative
1059840971364544513,0.4483,negative
1059787086184767488,0.4167,negative
1059867069863395329,0.4290,negative
1059826408959156226,0.7015,positive
1059795085150298113,0.2701,negative
1059891578465148933,0.4455,negative
1059797822361493505,0.7284,positive
1057247080207523840,0.5883,positive
1059830007290384384,0.4940,neutral
1059899270634049538,0.5000,neutral
1059608185789538305,0.5929,positive
1059766503116075008,0.6932,positive
1059799240224972801,0.3973,negative
1057635429527117825,0.9107,positive
1059854755302985734,0.4941,neutral
1059863809769254920,0.8248,positive
1059870719738298369,0.1910,negative
1057891587399843840,0.4996,neutral
1059893552501669890,0.2778,negative
1059924636056481794,0.3911,negative
1059800382400917504,0.2437,negative
1059810561293238272,0.2518,negative
1059866077210050560,0.4118,negative
1059787738998824960,0.4497,negative
1059837766299717633,0.7433,positive
1059631607240368128,0.4633,neutral
1059813868099129344,0.6284,positive
1059933733439049735,0.5412,neutral
1059867194958454787,0.4297,negative
1057648828520771584,0.7579,positive
1059805369034268673,0.3875,negative
1059901294331207681,0.2917,negative
1059896349540446209,0.5856,positive
1058107077384646657,0.5627,positive
1059901592563003392,0.4892,neutral
1058562132961382400,0.6403,positive
1059788365531365376,0.6161,positive
1057572625713631232,0.9000,positive
1059619330529341440,0.1875,negative
1057892298724466688,0.6780,positive
1059822203452211202,0.7021,positive
1059954688538394624,0.7122,positive
1059632530104745985,0.3818,negative
1059236704442298368,0.5950,positive
1059597899791826944,0.4506,neutral
1059872775383515137,0.1415,negative
1059907965124272129,0.8767,positive
1059764501162192896,0.5201,neutral
1059599289461157890,0.5161,neutral
1059942091340636164,0.3471,negative
1056883203250765825,1.0000,positive
1058357126010232832,0.0025,negative
1057464843542904832,0.3656,negative
1059873359205404672,0.7997,positive
1059950329482088449,0.5223,neutral
1059816202116173824,0.4175,negative
1059909409554477057,0.3847,negative
1059588906520330240,0.3782,negative
1059837115603783680,0.4614,neutral
1059846184288903169,0.6141,positive
1059861328645496832,0.4675,neutral
1059789587411800065,0.5000,neutral
1059835501539147779,0.5773,positive
1059954225508241415,0.5308,neutral
1059599653702959105,0.4184,negative
1058668948777037825,0.7000,positive
1059952076179030017,0.6284,positive
1057054893020774401,0.7264,positive
1059922116018089984,0.6367,positive
1059636516862001152,0.6228,positive
1059925719441117184,0.8899,positive
1059868808486240258,0.2168,negative
1058429271784521733,0.2500,negative
1059932329295183874,0.5166,neutral
1058358077328580610,0.7394,positive
1059795456665010176,0.2772,negative
1059904038492430338,0.4142,negative
1059935116670263297,0.5040,neutral
1059782005569843201,0.5667,positive
1059404020928929792,0.7000,positive
1059813891725758464,0.8215,positive
1059797943430115328,0.8249,positive
1059599502800125952,0.3439,negative
1059769645408940038,0.7110,positive
1059864775839105025,0.2708,negative
1059803225333866497,0.6112,positive
1057060267559976960,0.4970,neutral
1059763908184104960,0.3643,negative
1059850224401874945,0.4433,negative
1059805143871508481,0.3021,negative
1059769677352706048,0.2216,negative
1059838973948952576,0.6623,positive
1059794175162490881,0.5000,neutral
1059789486446596096,0.4638,neutral
1059786467726237696,0.5063,neutral
1059869760073142274,0.7350,positive
1059788668527935488,0.2764,negative
1059870873560272896,0.6277,positive
1057979129319120899,0.6307,positive
1059767792386392064,0.2368,negative
1059610032592093186,0.4590,neutral
1059823610079207425,0.6305,positive
1059904988737167362,0.4363,negative
1059633420253478913,0.2727,negative
1059891250957090817,0.5779,positive
1059854704254111749,0.6649,positive
1059796709767856128,1.0000,positive
1059813473264304130,0.6134,positive
1059862675163922433,0.7564,positive
1059928412121432070,0.4977,neutral
1059501227736743942,0.3354,negative
1059846227993546753,0.5431,neutral
1059796475155267584,0.2411,negative
1059927323867299843,0.4150,negative
1057389699415883781,0.1323,negative
1059819326608494592,0.0000,negative
1059783019488264198,0.5183,neutral
1059816856008167426,0.3665,negative
1058073825651384321,0.5668,positive
1059792114488406016,0.6329,positive
1059249261110550529,0.7439,positive
1059888599984947200,0.8846,positive
1058408943725301760,0.4748,neutral
1059826497014382592,0.5315,neutral
1059789660145246208,0.2706,negative
1059843290592362496,0.3683,negative
1059865001312296961,0.2674,negative
1059640982466105344,0.2770,negative
1059934298449567745,0.2484,negative
1059866704312860672,0.2371,negative
1059909573572788224,0.4028,negative
1059789758128361472,0.4790,neutral
1059643516152922113,0.4518,neutral
1057221596656689152,0.5214,neutral
1059280973899198465,0.5411,neutral
1059786736698564609,0.6791,positive
1058539323585425409,0.5060,neutral
1059599022414069761,0.1459,negative
1058320802137935872,0.5193,neutral
1059866196676431873,1.0000,positive
1059865400475824129,0.5733,positive
1059804639997116416,0.5571,positive
1059801896830070784,0.6147,positive
1056991769450242049,0.5717,positive
1059791750728990720,0.5028,neutral
1059937168351735808,0.3618,negative
1059817064339255298,0.4087,negative
1059622446469390336,0.4804,neutral
1059867094878244864,0.6216,positive
1059834410340675585,0.1930,negative
1059856937670578178,0.6476,positive
1059876454442381312,0.1926,negative
1059891297924853760,0.4415,negative
1058824209785225216,0.3280,negative
1059874821104979970,0.5659,positive
1059828101633449985,0.4941,neutral
1059770644001361921,0.4874,neutral
1057705526857879552,0.4570,neutral
1059914692825620482,1.0000,positive
1059777533527375872,0.6600,positive
1059931193267945472,0.1809,negative
1058418851019481091,0.6226,positive
1059937251562532864,0.3113,negative
1059882828916236289,0.4143,negative
1059807258509524992,0.1953,negative
1057717606772342784,0.5236,neutral
1059862791119650816,0.5104,neutral
1058710200813846529,0.5762,positive
1059791889271046147,0.5303,neutral
1059922716239818758,0.6519,positive
1059609379501002753,0.4496,negative
1059111009636347905,0.5705,positive
1057635380105625601,0.9332,positive
1059791616511229952,0.1401,negative
1058468399989383168,0.3934,negative
1059856791364911105,0.5401,neutral
1059770198939570176,0.5645,positive
1059789439747133440,0.4588,neutral
1059789434110009345,0.7570,positive
1059949718560747520,0.5677,positive
1059836456397688834,0.1793,negative
1058365856483340289,0.6619,positive
1058099613436141569,0.4164,negative
1059943690616143873,0.3166,negative
1059838960803942400,0.8939,positive
1059789478938767360,0.5189,neutral
1059901907731386368,0.2342,negative
1059204000329986048,0.7833,positive
1059928014820179969,0.7857,positive
1059948104433188864,0.6617,positive
1057483281594245125,0.5805,positive
1057225466610888704,0.4970,neutral
1059789511956357121,0.5000,neutral
1059784560186155008,0.4545,neutral
1059867570285805568,0.4922,neutral
1059804346865598464,0.2464,negative
1059791180039364609,0.2906,negative
1059891241284984832,0.5269,neutral
1059876132433076225,0.1000,negative
1058058540441653250,0.4870,neutral
1059611143940046849,0.4166,negative
1059790093395943424,0.9147,positive
1059791187555557382,1.0000,positive
1059813760775450624,0.4206,negative
1059865195135164416,0.4706,neutral
1057892224153894912,0.7857,positive
1059953990107127808,0.7161,positive
1057622798221434880,0.5498,neutral
1059781389783044099,0.2589,negative
1059884485200748544,0.7193,positive
1059816031101837314,0.5453,neutral
1057822031507480577,0.4827,neutral
1059217648737812480,0.4386,negative
1059811649228550149,0.2903,negative
1059667046613639168,0.3169,negative
1059822924763410433,0.7084,positive
1059765197777354752,0.0000,negative
1059943340035186688,0.0652,negative
1059852358488866816,0.4111,negative
1056869296587071489,0.6175,positive
1059940880189218816,0.4662,neutral
1059600054707724289,0.4792,neutral
1059747654173908992,0.6076,positive
1059910956019531779,0.3390,negative
1058799664869396480,0.3758,negative
1059501132987486208,0.4376,negative
1059883499753222144,0.1442,negative
1058129782146248706,0.5815,positive
1057754545135239173,0.3790,negative
1059799159140745219,0.5017,neutral
1059787367253528576,0.3939,negative
1059789288081113089,0.7924,positive
1057892256361922560,0.5718,positive
1058071989930377222,0.5806,positive
1056833094295150593,0.5717,positive
1059784096329711617,0.2760,negative
1059817929502531584,0.5151,neutral
1059775590277042176,0.6278,positive
1059931731229327362,0.5834,positive
1059537295018258438,0.7296,positive
1057753070321451008,0.4038,negative
1059919352550559745,0.0940,negative
1059881715974504448,0.5000,neutral
1059788800321376256,0.5330,neutral
1058054338420113414,0.6721,positive
1059953764076019714,0.6885,positive
1059851787254030336,0.2917,negative
1059584631782211584,0.4057,negative
1058685796033662976,0.0652,negative
1059945000597970944,0.5334,neutral
1059893602216742912,0.4884,neutral
1059835080670101505,0.7703,positive
1059863930523201541,0.7212,positive
1059784258217275393,0.5113,neutral
1059919794118508544,0.3943,negative
1058146309998292993,0.5981,positive
1058138894842191872,0.8044,positive
1059825787510157313,0.4599,neutral
1058171836402290688,0.5806,positive
1059653185340628992,0.1650,negative
1059827472521404417,0.5124,neutral
1059786519819575296,0.6207,positive
1059800559593680896,0.6957,positive
1057572572785721344,0.9000,positive
1059952283910332418,0.0000,negative
1059854172311277569,0.6947,positive
1057671745900032000,0.5464,neutral
1059794822607855618,0.6176,positive
1059856966951026688,0.4709,neutral
1059527667437985794,0.0885,negative
1059225012949975041,0.2795,negative
1056682169932898309,0.7385,positive
1059823713867218946,0.4518,neutral
1059761064202682368,0.4260,negative
1059799838852874240,0.4807,neutral
1059932052831813632,0.2056,negative
1059671743072272384,0.8173,positive
1056629617505771523,0.4717,neutral
1059610424818176006,0.4037,negative
1059660490488590337,0.7592,positive
1059816341409054721,0.3449,negative
1059934813581463558,0.5000,neutral
1059782827015835650,0.2672,negative
1059790252557111296,0.2321,negative
1059852921683238912,0.3099,negative
1057719770676686850,0.5192,neutral
1059870262085193728,0.4844,neutral
1059951623563345920,0.5513,positive
1057754087150755841,0.4887,neutral
1059867799697408000,0.5763,positive
1057652890406412288,0.5228,neutral
1059937913230819329,0.5331,neutral
1058705374939959297,0.1296,negative
1059915368217698304,0.7133,positive
1059779876079714304,0.5178,neutral
1059912083624656897,0.7439,positive
1057572633456402433,0.9762,positive
1059861503975796736,0.3160,negative
1059608923689439232,0.4424,negative
1059825249838161920,0.5000,neutral
1057167440612917248,0.7381,positive
1059607015209816064,0.5000,neutral
1058131651694379009,0.1522,negative
1057572558294474752,0.8333,positive
1059942394962104326,0.4990,neutral
1059838768310599681,0.3011,negative
1059933866025250816,0.6300,positive
1059803572932612096,0.2872,negative
1059888510587539456,0.5237,neutral
1059906680434106369,0.1875,negative
1059803342883512325,0.7468,positive
1058060702064222208,0.5838,positive
1059892380021768193,0.5449,neutral
1059628244637507584,0.4844,neutral
1058660160829341696,0.5717,positive
1059870159542931456,0.9348,positive
1057572485816827907,0.9762,positive
1059768178912329728,0.4232,negative
1057744017213935617,0.5159,neutral
1059786338629832704,0.3508,negative
1059818489727332353,0.5148,neutral
1057167316864118784,0.8704,positive
1059604353105969158,0.5000,neutral
1059785251952775168,0.6203,positive
1059946061463216128,0.6209,positive
1059813010775199745,0.7000,positive
1059767385966690306,0.2906,negative
1057059536102658053,0.0000,negative
1057853113422569473,0.8462,positive
1059886145906073600,0.5778,positive
1059785832570257408,0.6054,positive
1059844681113223168,0.4711,neutral
1059143712276668417,0.7287,positive
1057610596684832768,0.7277,positive
1059236672527843329,0.6441,positive
1059837541581553664,0.4398,negative
1057608412123545601,0.1955,negative
1059606408818245633,0.7367,positive
1058428569314119680,0.5189,neutral
1057946459293782017,0.3930,negative
1059659759836639232,0.1008,negative
1059849962513747968,0.1867,negative
1059764224665227265,0.5885,positive
1059860697276973057,0.6375,positive
1059636421533798400,0.6028,positive
1059897286426349568,0.4500,neutral
1059859351622553601,0.4745,neutral
1059933844537716736,0.4725,neutral
1059792296730869760,0.5136,neutral
1058040669632126977,0.5651,positive
1059561393618329600,0.5412,neutral
1059812383928057856,0.5348,neutral
1059613643262828545,0.2059,negative
1059836870484549638,0.4665,neutral
1059930044913598464,0.6614,positive
1058902296170545155,0.5156,neutral
1059909423789957120,0.7883,positive
1058947072425107456,0.6995,positive
1059797589858664448,0.5453,neutral
1059927072884379652,0.5381,neutral
1058121146166583296,0.0000,negative
1059817432641138693,0.2387,negative
1059887238971047941,0.5000,neutral
1059937825465004032,0.6061,positive
1059642335393386496,0.9457,positive
1059647846490746880,0.0000,negative
1059631904100638720,0.5000,neutral
1059803180207349762,0.7058,positive
1058342323078217729,0.5702,positive
1059745204150898688,0.5213,neutral
1057246666510733312,0.5978,positive
1057763711279079425,0.6163,positive
1058056410930536448,0.6695,positive
1059796633234427904,0.8409,positive
1059783462113046528,0.8026,positive
1059772471124070400,0.6306,positive
1059779338487390208,0.4574,neutral
1059611109064433664,0.2971,negative
1059867315255345153,0.6084,positive
1059956096159354880,0.5552,positive
1057554952158089217,0.3620,negative
1059790090958974976,0.4467,negative
1059790092032708608,0.4678,neutral
1059911341488644097,0.3461,negative
1058811525576691713,0.5717,positive
1058037390739152897,0.6798,positive
1059596346863300609,0.5884,positive
1059927835249463298,0.6610,positive
1059819534654341120,0.5568,positive
1058840700035325952,0.7916,positive
1059604336202919936,0.5529,positive
1059606527206715392,0.6677,positive
1056620885162016768,0.5995,positive
1056730817735598080,0.2397,negative
1059646133448966144,0.4695,neutral
1059842396148719616,0.8343,positive
1059773665187975169,0.6408,positive
1057645872325017600,0.2604,negative
1059787168628043776,0.5519,positive
1059932035127615489,0.5936,positive
1058849836903157763,0.3283,negative
1058378972059353088,0.5000,neutral
1059894660557090816,0.4449,negative
1059873520497451011,0.3191,negative
1059881768873086978,0.9670,positive
1059834220552560645,0.3454,negative
1059835882998501378,0.5533,positive
1059787768824582145,0.0238,negative
1059796574178603011,0.5868,positive
1059903245206712321,0.5880,positive
1059862851144335360,0.6557,positive
1058334588332883969,0.5314,neutral
1059778777503408128,0.7677,positive
1059958266388717568,0.2828,negative
1059929405982736385,0.1552,negative
1059794434844438528,0.7206,positive
1059767793292398593,0.1970,negative
1059862075621756929,0.2685,negative
1059808747705524224,0.4876,neutral
1057359006203867137,0.5717,positive
1059671323901861888,0.1898,negative
1059785677808824320,0.5709,positive
1059601256598196225,0.5000,neutral
1059618296620896256,0.9951,positive
1059788168575287296,0.7749,positive
1059780466574802944,0.7301,positive
1057279548365070336,0.4353,negative
1059796704969613312,0.0899,negative
1059951186546253825,0.5035,neutral
1059774441398382592,0.3998,negative
1059628479807963136,0.7080,positive
1059790380852539393,0.6679,positive
1059955060938076161,0.6630,positive
1057228639861915648,0.0000,negative
1059780518655508480,0.3860,negative
1057287485116555264,0.5845,positive
1059597451957583872,0.3394,negative
1059844031386140672,0.3573,negative
1059952885302214656,0.6105,positive
1059902035284451328,0.6446,positive
1059844602105094147,0.9167,positive
1058856412024057857,0.5773,positive
1059616739053498369,0.5000,neutral
1058783343028903937,0.2448,negative
1059835821447094274,0.5246,neutral
1059954028250054656,0.1955,negative
1059913888232280066,0.3433,negative
1059791015664599040,0.3529,negative
1059891080869617666,0.7559,positive
1059505168880975873,0.1913,negative
1059864713125879808,0.1253,negative
1058116455110242306,0.2778,negative
1057990276223062016,0.7512,positive
1057940217833897989,0.4465,negative
1058899099481726976,0.5954,positive
1059667086568493057,0.4669,neutral
1057246683380310017,0.3833,negative
1059647840811712512,0.0000,negative
1059909796407795713,0.2819,negative
1059837251222429696,0.4182,negative
1059585484110868480,0.3686,negative
1058307135560400896,0.8172,positive
1059758647805394945,0.3277,negative
1059822146585837568,0.3932,negative
1059816679612604423,0.4734,neutral
1059622308430708736,0.4506,neutral
1059953287418576897,0.8319,positive
1059794982708617216,0.4596,neutral
1059764745627189248,0.5205,neutral
1059819986250883072,0.5121,neutral
1056634738293817345,0.5773,positive
1059798560496074752,0.2439,negative
1059874176671121408,0.5308,neutral
1059275504409296896,0.4503,neutral
1059832666814603264,0.2844,negative
1059853020354224128,0.5559,positive
1059785152451231745,0.5064,neutral
1059789543585521665,0.4558,neutral
1059839575567134720,0.5246,neutral
1059921766733266948,0.5000,neutral
1059845364994449408,0.5246,neutral
1059890715231166465,0.3555,negative
1059865171601080320,0.3094,negative
1059897611933622273,0.8265,positive
1058712616997187584,0.3819,negative
1059883867811667968,0.9762,positive
1059813507120685057,0.1005,negative
1059792924609835014,0.8053,positive
1059751130652127232,0.4608,neutral
1057035097625559042,0.4785,neutral
1059816591565750272,0.8116,positive
1059833073754431489,0.6433,positive
1056638705304305664,0.6157,positive
1059784999174656000,0.6052,positive
1059935354592133121,0.3887,negative
1059932325981708288,0.6035,positive
1059803954723336192,0.5169,neutral
1057647463073505280,0.5096,neutral
1059875449034162176,0.7516,positive
1059717938343747585,0.5817,positive
1059786377569730560,0.6160,positive
1059889480881111040,0.4804,neutral
1057014963930165248,0.7361,positive
1059626421201465344,0.5829,positive
1059926044856274944,0.4494,negative
1059777323145355264,0.4960,neutral
1059756713925074944,0.6961,positive
1057354157923975173,0.6817,positive
1057633998959185920,0.6283,positive
1059852639717023745,0.2464,negative
1057316747097858048,0.7492,positive
1059874106890469377,0.7271,positive
1059953261392916480,0.5072,neutral
1059833170126925825,0.5424,neutral
1059596764003463168,0.6684,positive
1059939538494242816,0.3182,negative
1059790027864137728,0.1154,negative
1059633352515469312,0.5538,positive
1057235625202589696,0.5607,positive
1059877154752790528,0.6328,positive
1059813111451082753,0.2957,negative
1058911811427356672,0.6328,positive
1059773559298576385,0.5823,positive
1059886276864851969,0.2721,negative
1059889880396914689,0.6384,positive
1059152930341818375,0.4291,negative
1056870531306283008,0.4892,neutral
1059775823920672768,0.3648,negative
1059851683595993090,0.9762,positive
1056889204230238208,0.5914,positive
1059937714378805249,0.1441,negative
1059890736722788352,1.0000,positive
1058726088103354368,0.6020,positive
1059807471068463104,0.5215,neutral
1059854200153223169,0.2059,negative
1059786042344124416,0.6669,positive
1058056273973993473,0.5060,neutral
1059772886926409729,0.0833,negative
1058126877871742977,0.6270,positive
1059825109962125312,0.4737,neutral
1059840788643938306,0.3099,negative
1056715375730216960,0.2727,negative
1059812734563508230,0.7878,positive
1059798170711048199,0.0000,negative
1059854556438429696,0.1875,negative
1059647850735382528,0.0000,negative
1059647847514206208,0.0000,negative
1059856472828506112,0.3223,negative
1059766586918268928,0.4991,neutral
1059762475229429762,0.5197,neutral
1059915047076544513,0.8155,positive
1059623941562621952,0.8072,positive
1059795193917042688,0.3579,negative
1057618833404510209,0.5257,neutral
1059639351129399296,0.6217,positive
1059501136376406016,0.4376,negative
1059826029303382023,0.5526,positive
1056910718858133505,0.5389,neutral
1059879648216125440,0.5037,neutral
1059654275024982016,0.5000,neutral
1059738116691505152,0.7151,positive
1059775497234800640,0.7646,positive
1058211959185784832,0.2059,negative
1057831249614700544,0.4795,neutral
1059926695543746561,0.4646,neutral
1059789535540846592,0.4744,neutral
1059924499641053184,0.5602,positive
1059869524093272064,0.5387,neutral
1059819240189054976,0.7174,positive
1058892906633814016,0.6861,positive
1059911860231774209,0.3483,negative
1059828326674694144,0.5669,positive
1059815942476234752,0.7725,positive
1059779412621705217,0.3221,negative
1059868190489174018,0.5717,positive
1057988125966897152,0.4827,neutral
1059607605411307520,0.6267,positive
1059627698706882561,0.7944,positive
1059599359552176134,0.7160,positive
1059921267422322688,0.3944,negative
1059830822830829568,0.6380,positive
1059855013596540928,0.8571,positive
1059623034846355456,0.3174,negative
1059800631165231105,0.5219,neutral
1059796506851622913,0.5268,neutral
1059956758628700160,0.6329,positive
1059764890318131201,0.7003,positive
1057419895598669824,0.3578,negative
1059871866960183307,0.5111,neutral
1059594785802149893,0.3668,negative
1057784394633674752,0.5939,positive
1059906766258036736,0.2956,negative
1059794614696194048,0.2872,negative
1059813874361262080,0.6284,positive
1059641525422850048,0.8226,positive
1059930992994066432,0.3962,negative
1059927987213217793,0.4695,neutral
1059319144615763968,0.6163,positive
1059649563890462720,0.2528,negative
1059863691997405185,0.5701,positive
1059824134476181504,0.6482,positive
1059805434608001024,0.4106,negative
1058866439564738562,0.5791,positive
1058071206686064640,0.7691,positive
1059860713341140998,0.4981,neutral
1059893698589163520,0.6284,positive
1059873383704420352,0.4852,neutral
1059791469593145345,0.6251,positive
1059943482951983106,0.3305,negative
1059779366962520064,0.4450,negative
1057511003456462848,0.4195,negative
1059824199169163264,0.4535,neutral
1059953106476285952,0.4816,neutral
1058731264109412352,0.6558,positive
1059543294059917312,0.5224,neutral
1059735176446648321,0.7632,positive
1059787395741241345,0.5849,positive
1059911660268326912,0.3481,negative
1059816005826985985,0.8473,positive
1059830264229216266,0.5246,neutral
1059926799671537664,0.5935,positive
1059159870337884160,0.6577,positive
1059844058514944002,0.4630,neutral
1059788281842417664,0.3078,negative
1059910052767821825,0.6279,positive
1059943583871107073,0.5717,positive
1059872382997929984,0.7258,positive
1059880349629603840,0.1552,negative
1059792689082916865,0.5762,positive
1059620066646470659,0.8357,positive
1058385846095745024,0.7192,positive
1058344560278028293,0.3469,negative
1056712866835951616,0.6157,positive
1059780359754342400,0.2592,negative
1059828450180194304,0.4688,neutral
1059833951009824769,0.7001,positive
1057037196610490374,0.4262,negative
1059281212450193409,0.5087,neutral
1059438713208483842,0.2872,negative
1059944219253657600,0.8211,positive
1059824920438468608,0.4604,neutral
1059067881458163712,0.6548,positive
1059873295124889600,0.5090,neutral
1057241946387898369,0.2287,negative
1059872759604482049,0.2368,negative
1059864249256763392,0.4309,negative
